seller_id,zip_code_prefix,seller_city,seller_state,order_id,order_item_id,product_id,date,price,freight_value,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,product_category_name_english,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,083dcb43c3410ea112ed46dc5e8f6674,1,e5cac955339b48ea3b9773f034623e29,2017-12-07 21:24:00,248.25,18.04,-25.37129874,-49.18823376,colombo,PR,watches,53,1271,1,282,17,11,14
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,083dcb43c3410ea112ed46dc5e8f6674,2,e5cac955339b48ea3b9773f034623e29,2017-12-07 21:24:00,248.25,18.04,-25.37129874,-49.18823376,colombo,PR,watches,53,1271,1,282,17,11,14
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,0903715a744e53db0a04d441d50d22cb,1,1ea2fc5b9d57d4a38537bc42da63952f,2017-05-12 20:42:00,248.25,15.0,-25.37129874,-49.18823376,colombo,PR,watches,55,854,4,500,19,8,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,10f19649ff10ef887aee3d8d536f5da1,1,d881c75404b591b0912840f5401ae57a,2017-10-05 12:24:00,248.25,17.45,-25.37129874,-49.18823376,colombo,PR,watches,55,1604,2,220,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,150bd08f76b01b51e649a5474be78cf2,1,66a9f2ae5f95525f72f964819b0ea84c,2017-05-03 10:50:00,248.25,26.09,-25.37129874,-49.18823376,colombo,PR,watches,60,1378,3,500,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,177536550949ab384987dfa5e898b1cc,1,63a6131d519d5b4920f93991d2df0551,2017-05-18 21:02:00,248.25,26.04,-25.37129874,-49.18823376,colombo,PR,watches,57,1348,3,400,19,9,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,214dc459e6a86173054c659d579491d7,1,97e867dc91da58c5fd89d77372c9dfa4,2017-11-24 21:26:00,248.25,35.19,-25.37129874,-49.18823376,colombo,PR,watches,59,1948,2,400,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,24bfe29693d0dbabd5e08b3b3bf1064c,1,235b4ddb049ab79478e058d0d3609bae,2017-05-30 10:30:00,248.25,22.19,-25.37129874,-49.18823376,colombo,PR,watches,58,884,6,500,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,25c6f0ec957719646d6018427efc5504,1,115f1b22fcff1674f62e4e4dea4aea1a,2017-08-14 22:23:00,248.25,13.45,-25.37129874,-49.18823376,colombo,PR,watches,58,1843,3,300,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,27a6325c93e53bfae0a9b94bc263293f,1,0a997c3c894c98d4e3def0e83124c9ba,2017-09-14 16:23:00,248.25,18.25,-25.37129874,-49.18823376,colombo,PR,watches,53,1574,3,350,16,12,20
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,3138d38716dc5218c15ef572927fa93e,1,2c9729f1ad01461013c463866b72509a,2017-11-01 16:29:00,248.25,34.98,-25.37129874,-49.18823376,colombo,PR,watches,59,1363,3,400,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,33f3e269b872b41e5f90b01a92d454eb,1,98a41cb9d66e8b7691f17dd7ebdfcd7a,2017-08-10 20:23:00,248.25,15.83,-25.37129874,-49.18823376,colombo,PR,watches,53,1545,3,600,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,3478ceafeac42f48c6638021262660a2,1,4bef81d2cb50510aad6c671195a82151,2018-03-20 13:08:00,248.25,16.27,-25.37129874,-49.18823376,colombo,PR,watches,34,333,1,316,17,13,14
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,40b6f922d06bf5d0ccd2dfc2df2b6a50,1,2d478f93299ce7b39c010314f6ea8dbe,2017-07-27 15:30:00,248.25,16.14,-25.37129874,-49.18823376,colombo,PR,watches,60,1309,3,302,16,7,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,417f3a2950fc1952340b349f0dcc7a25,1,0c1d4f1cb61aefcfa34ff848581eebcd,2017-04-26 21:50:00,248.25,17.09,-25.37129874,-49.18823376,colombo,PR,watches,57,907,5,500,16,11,17
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,4473b8fa106822f223b714af3157b92b,1,335869ee35680c410f30db87ecdc83a3,2017-05-11 14:22:00,248.25,16.42,-25.37129874,-49.18823376,colombo,PR,watches,55,1331,2,291,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,478427fc9787c3fe1edf66c81e466623,1,f5e3c48bff299925879d1507ab662a2b,2017-06-21 21:23:00,248.25,18.45,-25.37129874,-49.18823376,colombo,PR,watches,57,1542,3,500,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,5a122a24e535e617fb813c0123ab0783,1,4903460ef3e8a5a22e2b8027f3f63dd6,2017-05-31 19:05:00,248.25,15.86,-25.37129874,-49.18823376,colombo,PR,watches,59,1403,2,500,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,5bbc94ad182b8b20ea955b1c3cae7d60,1,2e0e1e610098039f2eee73b65de098b4,2017-09-15 17:55:00,248.25,19.07,-25.37129874,-49.18823376,colombo,PR,watches,60,1489,3,429,18,12,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,611422343cc9f16ead16e75de8622dab,1,874662e6b58fb0dcde2888d40046c6e6,2018-04-10 03:29:00,248.25,61.45,-25.37129874,-49.18823376,colombo,PR,watches,58,1353,5,350,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,634e8f4c0f6744a626f77f39770ac6aa,1,69d980b4120a76616d7b237d731d6156,2017-08-15 18:45:00,248.25,15.28,-25.37129874,-49.18823376,colombo,PR,watches,60,1362,3,600,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,64b529353878328be729b0da4b3041bc,1,bac7424a0fcd4e9803853a39685555ec,2018-05-28 06:59:00,248.25,20.15,-25.37129874,-49.18823376,colombo,PR,watches,56,1461,4,180,18,11,13
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,66270801492d7434e9f5fe3a6ff89c37,1,97593959fc8ee0c67ac6c5a33fe61f4b,2018-07-04 16:10:00,248.25,22.29,-25.37129874,-49.18823376,colombo,PR,watches,55,943,4,450,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,7182e129d91eb324a925d8f1f8221d88,1,5cd47d379b62715339c690e8ffe65df4,2017-10-13 18:29:00,248.25,16.14,-25.37129874,-49.18823376,colombo,PR,watches,59,1256,2,400,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,719e22da3e43da1de99950cf31a4e013,1,0141f5b2fc5389a8b247ae23b58482ef,2017-09-19 18:44:00,248.25,16.14,-25.37129874,-49.18823376,colombo,PR,watches,57,486,6,240,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,72eee104bc08e3498017c9c02b2ae1dc,1,0606451146029c2f85c958b9cce49735,2018-05-11 08:51:00,248.25,16.41,-25.37129874,-49.18823376,colombo,PR,watches,56,738,4,450,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,76cd8bdf29b1ad8f6dad715d6ad8fe90,1,2b28903240e8ae0f0c45a14e769d9431,2017-05-16 13:30:00,248.25,16.83,-25.37129874,-49.18823376,colombo,PR,watches,53,1300,3,400,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,7a37faa848114c1dfbe6b90f15af98fa,1,d3a735e40a3d006beb83b9b0594d3765,2017-05-30 09:10:00,248.25,16.14,-25.37129874,-49.18823376,colombo,PR,watches,52,1352,3,500,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,8d00078c87467e65796aa4032f0a0011,1,1d65224f1873af4a773096f47b5f6727,2017-11-03 10:48:00,248.25,15.14,-25.37129874,-49.18823376,colombo,PR,watches,58,1258,4,300,16,12,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,9093d1fda3e04c4f34b2cd7b0fc18549,1,dfbeadbb1840417400f0c7683889a585,2018-05-20 21:13:00,248.25,51.89,-25.37129874,-49.18823376,colombo,PR,watches,60,897,4,300,19,13,20
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,92068bbee229d1ee120976bbfc4fb4c4,1,668c1d83312f239e50994fbb06aeb4dd,2017-05-05 19:25:00,248.25,16.05,-25.37129874,-49.18823376,colombo,PR,watches,54,696,3,305,17,12,15
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,92b678b4a340519864bc48f15ec27285,1,cc355167431c600415628883f63f9da5,2018-03-13 15:30:00,248.25,31.04,-25.37129874,-49.18823376,colombo,PR,watches,57,1616,3,300,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,93fb48040a1df3db761491d59e233194,1,bb37569636d7c7aa19026a419e36bb2a,2017-04-27 21:42:00,248.25,15.84,-25.37129874,-49.18823376,colombo,PR,watches,55,841,4,600,16,11,17
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,95ac7877d664b64345e78a8ff3003730,1,5b9a2774e9da2ae3ba355e6c3a2bf37c,2018-01-04 23:36:00,248.25,13.53,-25.37129874,-49.18823376,colombo,PR,watches,59,1410,3,400,16,16,11
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,97c404dfeae6c85bdf1e01bee13dddf6,1,de3f078dec217fe7b864a4bb912fef7b,2018-06-25 15:31:00,248.25,19.42,-25.37129874,-49.18823376,colombo,PR,watches,60,813,4,300,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,97c404dfeae6c85bdf1e01bee13dddf6,2,de3f078dec217fe7b864a4bb912fef7b,2018-06-25 15:31:00,248.25,19.42,-25.37129874,-49.18823376,colombo,PR,watches,60,813,4,300,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,97c404dfeae6c85bdf1e01bee13dddf6,3,de3f078dec217fe7b864a4bb912fef7b,2018-06-25 15:31:00,248.25,19.42,-25.37129874,-49.18823376,colombo,PR,watches,60,813,4,300,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,97c404dfeae6c85bdf1e01bee13dddf6,4,de3f078dec217fe7b864a4bb912fef7b,2018-06-25 15:31:00,248.25,19.42,-25.37129874,-49.18823376,colombo,PR,watches,60,813,4,300,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,97c404dfeae6c85bdf1e01bee13dddf6,5,de3f078dec217fe7b864a4bb912fef7b,2018-06-25 15:31:00,248.25,19.42,-25.37129874,-49.18823376,colombo,PR,watches,60,813,4,300,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,9c365b96e7181fee770fac0adf79d118,1,2644ba2d059f5ddf0520e34db25fb62d,2017-05-12 15:22:00,248.25,9.53,-25.37129874,-49.18823376,colombo,PR,watches,54,1287,4,400,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,9dc716765847e0436278efdb22248d1a,1,124a1ea6bfa9ccc5f53e067ff9b2ef25,2018-04-19 12:50:00,248.25,25.26,-25.37129874,-49.18823376,colombo,PR,watches,51,317,2,833,17,16,16
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,a0cd5eaf9f92718cdd22216a1c8bb103,1,c74a37316ea4fc5a410fc4ff2429a048,2018-08-20 18:55:00,248.25,18.18,-25.37129874,-49.18823376,colombo,PR,watches,51,1088,2,450,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,a1dfba002c399f4899de69e3bc83e2f2,1,9d46bfe46a9812f451dfbd861f711759,2017-10-16 15:07:00,248.25,14.72,-25.37129874,-49.18823376,colombo,PR,watches,49,270,1,450,23,8,16
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,a31641e9fb81890172b8a92348a5da1f,1,ba1b78ee2d24870c2bb5c4be33af89eb,2018-02-12 22:49:00,248.25,26.91,-25.37129874,-49.18823376,colombo,PR,watches,45,1181,4,450,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,a4244008bc97ae9cdc3807237fa83229,1,d881c75404b591b0912840f5401ae57a,2018-06-20 15:01:00,248.25,64.33,-25.37129874,-49.18823376,colombo,PR,watches,55,1604,2,220,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,a46a206fc9bc06abda01c55cfc97117d,1,e1bbf2ca01cd51ee3d72ed663136cfd6,2017-08-10 16:24:00,248.25,16.07,-25.37129874,-49.18823376,colombo,PR,watches,56,1344,3,500,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,a75677de97d29dd137bd7779428d9aa2,1,fdc7b4c1ee3b0ba0c649a3147d039983,2018-07-03 15:09:00,248.25,52.11,-25.37129874,-49.18823376,colombo,PR,watches,55,1336,3,450,16,12,11
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,a923f706eeccdbdf02d5db99c8550c8d,1,daa4eea91573400bba053e0b711ff8e9,2018-03-08 11:55:00,248.25,17.69,-25.37129874,-49.18823376,colombo,PR,watches,48,865,2,500,18,11,14
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,accf01093c34d22b41b9ac3fc0fa8894,1,6b8ad86f112aca07559fb0a4b03835e4,2017-10-20 17:56:00,248.25,16.48,-25.37129874,-49.18823376,colombo,PR,watches,50,1289,3,450,16,12,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,adb8748f912cfee84bd47f072681ba5e,1,85f1c33512bb37126e995ddf7de34cb9,2017-05-11 17:05:00,248.25,16.95,-25.37129874,-49.18823376,colombo,PR,watches,60,941,4,500,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,aecfda74ec8e7c93765ba62e09a995d2,1,2c9729f1ad01461013c463866b72509a,2017-06-02 19:15:00,248.25,16.62,-25.37129874,-49.18823376,colombo,PR,watches,59,1363,3,400,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,af3ad705f2a257c863532e7fec91462e,1,694e3712264584430a0d19e1a1942dbe,2017-11-20 15:11:00,248.25,26.77,-25.37129874,-49.18823376,colombo,PR,watches,57,798,3,600,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,b03614607ed7a36258b150150b1e898b,1,b84a91f1e58b1f44daf3a9b74a83f1d8,2018-04-25 08:53:00,248.25,40.59,-25.37129874,-49.18823376,colombo,PR,watches,58,967,3,400,19,15,20
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,b341df7d52419536e264834ea45afd16,1,e187f69b85487c86a0da79e18ee51982,2018-03-21 22:09:00,248.25,19.27,-25.37129874,-49.18823376,colombo,PR,watches,53,518,2,333,18,12,17
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,b747a0c744a7eebf585965a27879a49f,1,d77d27463e13ef595de73237c5eee684,2018-05-09 23:55:00,248.25,37.52,-25.37129874,-49.18823376,colombo,PR,watches,50,769,4,200,19,13,13
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,b7fc96d05af08ecd1ecc914608254771,1,acce642ddd64b83faaf4c3e30200cf63,2017-11-09 20:26:00,248.25,16.41,-25.37129874,-49.18823376,colombo,PR,watches,47,1302,2,400,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,bba5aa837be7e597e91c6ddedf604cd8,1,12e479f1c2c0417147a3e36302485e30,2018-05-22 12:30:00,248.25,15.71,-25.37129874,-49.18823376,colombo,PR,watches,46,629,1,400,24,8,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,bf858b59c72c1d556a32320bf0c7a42f,1,305a8467a383809ecce974a852d55ae3,2017-10-19 08:14:00,248.25,26.42,-25.37129874,-49.18823376,colombo,PR,watches,56,1291,3,400,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,c7cd3c19aef809218b54579be10b4209,1,7b975b7dc4f3286d95d68fd499f20cae,2017-07-13 19:25:00,248.25,43.98,-25.37129874,-49.18823376,colombo,PR,watches,60,1332,2,600,16,12,11
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,cb4e50b143da325eb1ee32b9ecd0c80b,1,63c6d5d1d4b7b62eeac562b995ce4bbb,2017-10-10 17:50:00,248.25,15.07,-25.37129874,-49.18823376,colombo,PR,watches,57,681,1,325,19,15,17
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,cb57221532d6c0308e93781532d321f2,1,0f3de29f8370072525a20385ebbe889a,2017-10-23 22:35:00,248.25,29.43,-25.37129874,-49.18823376,colombo,PR,watches,54,574,1,425,18,11,11
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,cb6e8d89049744886ad04520d5e0b2f6,1,09690382191f134e947200ccfe32f7c0,2017-05-30 16:22:00,248.25,35.4,-25.37129874,-49.18823376,colombo,PR,watches,59,901,2,400,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,d1bbc3ea80f956f0a139a12f1ef2ca28,1,d01c8040e9da57814b24757884d840db,2018-02-07 22:49:00,248.25,17.83,-25.37129874,-49.18823376,colombo,PR,watches,53,1344,1,600,18,12,13
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,d46a98b33046509aec0ca7142d63b9b1,1,956d19f9b8366d1675cc4ffd0bf10d87,2018-03-20 20:55:00,248.25,20.08,-25.37129874,-49.18823376,colombo,PR,watches,59,870,5,400,16,11,17
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,d65b5ecfd3118aed9c5a08d68ebb1406,1,5783b6239d05ef4a58dee574f752ac62,2017-11-20 23:10:00,248.25,35.19,-25.37129874,-49.18823376,colombo,PR,watches,54,863,4,600,16,11,17
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,d98a2ebdd7f67365e177d1c4465d317a,1,e0369ffbb4168116f9e8f207420a4718,2018-04-16 17:30:00,248.25,19.91,-25.37129874,-49.18823376,colombo,PR,watches,60,1302,3,650,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,e8cdabb3d52699bdfdff098478ad1a02,1,c04b6b2045c90dd226493e0413796f85,2017-11-30 16:13:00,248.25,13.1,-25.37129874,-49.18823376,colombo,PR,watches,47,1291,1,450,17,12,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,ebcf66c1607001ac95cb9c83eeb8669b,1,c8fe6d20891a028383071e2e0902bd05,2018-07-23 22:15:00,248.25,14.87,-25.37129874,-49.18823376,colombo,PR,watches,51,755,4,425,18,12,14
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,ee4d37f7666f4649a942fad1192bb2f4,1,b1f57443c02747ba20ece8cdf8f4a0ae,2017-07-23 22:10:00,248.25,19.02,-25.37129874,-49.18823376,colombo,PR,watches,60,877,3,600,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,eecde1205c668fec3e2b7643c4f805cc,1,ac43429cfe2a3933709b85dc2acacca8,2017-05-10 21:30:00,248.25,14.52,-25.37129874,-49.18823376,colombo,PR,watches,56,1075,4,650,18,14,16
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,ef3308b4c2a242ab54303e2965646069,1,4c7d44dccef81ce2476b4bd0716d34e9,2017-05-12 10:50:00,248.25,15.42,-25.37129874,-49.18823376,colombo,PR,watches,60,1360,3,500,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,f29bcfc9110dfb7b1fc0f77b31b749b8,1,108fa3ef6742ead062d9ad59b471ce26,2018-04-26 13:31:00,248.25,23.47,-25.37129874,-49.18823376,colombo,PR,watches,50,1263,2,400,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,f7af06e40b81950760c190f8309f2e48,1,e89428b51b3909340163d4185dae3610,2017-08-09 23:50:00,248.25,15.35,-25.37129874,-49.18823376,colombo,PR,watches,52,1402,3,600,16,11,12
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,fc512d4792550a29d6b7941c38ab612e,1,c093ba6c37ca8fed7c9149c5b87cf405,2017-05-11 23:32:00,248.25,25.95,-25.37129874,-49.18823376,colombo,PR,watches,60,888,7,600,19,8,14
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,fcceb7beda0bafc845956f10e4aebfd8,1,8af78635010ca0b1366e5a2b17f52b59,2017-07-26 21:05:00,248.25,36.94,-25.37129874,-49.18823376,colombo,PR,watches,59,747,4,333,18,11,13
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,fe808fc011ee4ae41f2ed8d1d52b6670,1,c2a5a6287738cda59406d1f595207d7b,2017-11-29 14:49:00,248.25,43.42,-25.37129874,-49.18823376,colombo,PR,watches,59,1332,2,225,16,16,14
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,08ff2ba0393c3492409f044754015f74,1,8fa67e5cb309b9cd7b4438e15948bdb2,2018-05-04 10:55:00,11.0,7.87,-23.93931862,-46.30539279,guaruja,SP,drinks,43,839,1,333,17,16,16
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,0b895f68e42306770949736e0210d0cb,1,d99526b1e4fa5f57b8bde34a7337b5ee,2018-06-15 15:30:00,11.0,7.87,-23.93931862,-46.30539279,guaruja,SP,drinks,45,887,1,250,18,18,18
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,10799b37b7755c4d8b315b4c0dfb187e,1,d99526b1e4fa5f57b8bde34a7337b5ee,2018-05-24 20:31:00,11.0,8.82,-23.93931862,-46.30539279,guaruja,SP,drinks,45,887,1,250,18,18,18
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,194f1c2a129a89001a71ac255d239fff,1,8fa67e5cb309b9cd7b4438e15948bdb2,2018-06-21 22:31:00,11.0,8.82,-23.93931862,-46.30539279,guaruja,SP,drinks,43,839,1,333,17,16,16
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,194f1c2a129a89001a71ac255d239fff,2,8fa67e5cb309b9cd7b4438e15948bdb2,2018-06-21 22:31:00,11.0,8.82,-23.93931862,-46.30539279,guaruja,SP,drinks,43,839,1,333,17,16,16
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,1a33d98b92df9498c2574ac50784c3ba,1,8fa67e5cb309b9cd7b4438e15948bdb2,2018-05-03 03:51:00,11.0,7.87,-23.93931862,-46.30539279,guaruja,SP,drinks,43,839,1,333,17,16,16
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,2256919a2a66fc51435c5461a06beb5f,1,cd48f265a63e13b762601f5f794c5fca,2018-04-16 21:50:00,11.0,18.23,-23.93931862,-46.30539279,guaruja,SP,drinks,48,859,3,175,23,21,21
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,30d4c11e2d8f40f29583f52fb620296a,1,d99526b1e4fa5f57b8bde34a7337b5ee,2018-05-18 02:57:00,11.0,7.87,-23.93931862,-46.30539279,guaruja,SP,drinks,45,887,1,250,18,18,18
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,343249b827e700995c0f620f5b51c15c,1,d99526b1e4fa5f57b8bde34a7337b5ee,2018-04-23 06:11:00,11.0,7.87,-23.93931862,-46.30539279,guaruja,SP,drinks,45,887,1,250,18,18,18
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,37362a3c12684efebab6305210e3bc06,1,cd48f265a63e13b762601f5f794c5fca,2018-04-05 13:30:00,11.0,18.23,-23.93931862,-46.30539279,guaruja,SP,drinks,48,859,3,175,23,21,21
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,392abee0f881388ab93e4b6b5fd60177,1,d99526b1e4fa5f57b8bde34a7337b5ee,2018-07-11 00:30:00,11.0,8.15,-23.93931862,-46.30539279,guaruja,SP,drinks,45,887,1,250,18,18,18
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,39df1de47e267f7b0ab662c18a428319,1,aa24c81b22e63fb31eeefc10f52d4350,2017-11-28 02:59:00,11.0,15.1,-23.93931862,-46.30539279,guaruja,SP,drinks,51,823,2,300,16,10,11
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,40db7d3bf12d45bd93dc3548101e8909,1,0bcf6f2768e7e4cf76462a7b7e0ca0c6,2018-03-28 23:30:00,11.0,7.87,-23.93931862,-46.30539279,guaruja,SP,drinks,46,805,1,150,20,16,16
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,47607b002b56d0c23e24d91a519b0856,1,ad2037645597db38527fe3afbe226af2,2017-11-30 13:31:00,11.0,9.94,-23.93931862,-46.30539279,guaruja,SP,drinks,48,886,2,850,22,17,17
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,4fa6e0de7b5c8b7f990200ff10e5d20a,1,ab8a616a62326859211452cc82885197,2018-04-16 04:10:00,11.0,18.23,-23.93931862,-46.30539279,guaruja,SP,drinks,44,857,1,150,18,18,18
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,58435d6ff97216c2ca1eab87aba77dff,1,d99526b1e4fa5f57b8bde34a7337b5ee,2018-07-19 10:30:00,11.0,18.51,-23.93931862,-46.30539279,guaruja,SP,drinks,45,887,1,250,18,18,18
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,5b30d3d26fa80138cf0eeaedf8a3a1a5,1,17da5d80ea0eeabd565083183027d588,2018-08-21 09:55:00,11.0,9.06,-23.93931862,-46.30539279,guaruja,SP,drinks,59,879,1,700,20,20,20
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,5f36ab96d98adcdbd05d08d54100f1e1,1,cd48f265a63e13b762601f5f794c5fca,2018-03-30 11:47:00,11.0,12.79,-23.93931862,-46.30539279,guaruja,SP,drinks,48,859,3,175,23,21,21
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,6395828841eb4af7b78aa60f37b6ba40,1,cd48f265a63e13b762601f5f794c5fca,2018-05-04 14:15:00,11.0,7.87,-23.93931862,-46.30539279,guaruja,SP,drinks,48,859,3,175,23,21,21
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,748f74ea0f5ee45bbcf3bc8121419da5,1,d99526b1e4fa5f57b8bde34a7337b5ee,2018-06-15 04:31:00,11.0,7.87,-23.93931862,-46.30539279,guaruja,SP,drinks,45,887,1,250,18,18,18
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,79bbf3a1b3d37ef1258c8acc524e1ebb,1,d99526b1e4fa5f57b8bde34a7337b5ee,2018-05-22 04:52:00,11.0,18.29,-23.93931862,-46.30539279,guaruja,SP,drinks,45,887,1,250,18,18,18
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,7b467ec5ca6411c7d67435211cc0136a,1,d99526b1e4fa5f57b8bde34a7337b5ee,2018-05-10 20:35:00,11.0,12.85,-23.93931862,-46.30539279,guaruja,SP,drinks,45,887,1,250,18,18,18
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,7c08dc7de9f9ef0a8dee5ab4a414f840,1,4e7e434548eab61622e345ad85090742,2018-04-12 23:55:00,11.0,7.87,-23.93931862,-46.30539279,guaruja,SP,drinks,59,1355,1,1360,23,23,23
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,825b974f88e72b86b69342568dafe286,1,d99526b1e4fa5f57b8bde34a7337b5ee,2018-05-29 13:16:00,11.0,18.29,-23.93931862,-46.30539279,guaruja,SP,drinks,45,887,1,250,18,18,18
